resource_id,project_id,employee_name,employee_id,role,department,hourly_rate,hours_allocated,hours_worked,start_date,end_date,status,created_date,updated_date
RES70718,PRJ7906,สมหญิง เด่น,EMP5812,Supervisor,บริหาร,818,1109,600,2024-02-16,2025-02-24,Active,2023-12-09,2025-07-16 10:24:43
RES59310,PRJ3068,อรุณ ชื่นชม,EMP8911,Worker,บริหาร,1870,597,1408,2022-11-09,2023-10-09,Active,2022-08-26,2025-07-16 10:24:43
RES39829,PRJ3068,วิไล ใจดี,EMP8602,Safety Officer,ก่อสร้าง,684,694,927,2022-11-09,2023-10-09,On Leave,2022-08-26,2025-07-16 10:24:43
RES47175,PRJ3068,สุธิดา มั่งคั่ง,EMP5628,Site Engineer,วิศวกรรม,479,1552,492,2022-11-09,2023-10-09,Active,2022-08-26,2025-07-16 10:24:43
RES77063,PRJ3068,อรุณ เด่น,EMP5015,Foreman,ควบคุมคุณภาพ,340,331,1767,2022-11-09,2023-10-09,Completed,2022-08-26,2025-07-16 10:24:43
RES59670,PRJ3068,อรพิน ใจดี,EMP9357,Site Engineer,ก่อสร้าง,881,1109,852,2022-11-09,2023-10-09,On Leave,2022-08-26,2025-07-16 10:24:43
RES72210,PRJ3068,สมหญิง มั่งคั่ง,EMP5026,Worker,ควบคุมคุณภาพ,315,1102,654,2022-11-09,2023-10-09,Active,2022-08-26,2025-07-16 10:24:43
RES30258,PRJ3068,อรพิน รักงาน,EMP8684,Worker,บริหาร,1642,1570,777,2022-11-09,2023-10-09,Active,2022-08-26,2025-07-16 10:24:43
RES28097,PRJ3068,ธนากร สุขสม,EMP3536,Supervisor,วิศวกรรม,928,309,1782,2022-11-09,2023-10-09,Completed,2022-08-26,2025-07-16 10:24:43
RES24315,PRJ3068,นิรัชต์ ใจดี,EMP1442,Foreman,บริหาร,678,936,123,2022-11-09,2023-10-09,Completed,2022-08-26,2025-07-16 10:24:43
RES42485,PRJ3068,กิตติ มั่นใจ,EMP4340,Project Manager,บริหาร,359,898,363,2022-11-09,2023-10-09,Active,2022-08-26,2025-07-16 10:24:43
RES98460,PRJ3068,พรรณี ขยัน,EMP3686,Quality Control,บำรุงรักษา,304,1499,600,2022-11-09,2023-10-09,On Leave,2022-08-26,2025-07-16 10:24:43
RES57911,PRJ3068,มานี ประสิทธิ์,EMP5350,Foreman,การเงิน,1694,1029,345,2022-11-09,2023-10-09,Active,2022-08-26,2025-07-16 10:24:43
RES63655,PRJ3068,วิชาญ แสงทอง,EMP6096,Worker,ก่อสร้าง,1854,1006,1722,2022-11-09,2023-10-09,On Leave,2022-08-26,2025-07-16 10:24:43
RES79984,PRJ3068,ชาคริต แสงทอง,EMP6154,Supervisor,บำรุงรักษา,324,808,1196,2022-11-09,2023-10-09,Active,2022-08-26,2025-07-16 10:24:43
RES79463,PRJ3068,ปิยะ ไว้ใจ,EMP7041,Project Manager,วิศวกรรม,972,712,1353,2022-11-09,2023-10-09,On Leave,2022-08-26,2025-07-16 10:24:43
RES96102,PRJ3068,พรรณี เจริญ,EMP3997,Supervisor,ก่อสร้าง,1823,559,811,2022-11-09,2023-10-09,On Leave,2022-08-26,2025-07-16 10:24:43
RES87746,PRJ3068,วิภา ใสใจ,EMP9375,Project Manager,ควบคุมคุณภาพ,908,1531,1608,2022-11-09,2023-10-09,On Leave,2022-08-26,2025-07-16 10:24:43
RES94520,PRJ6096,สุดา ชื่นชม,EMP9484,Project Manager,การเงิน,1943,217,1750,2022-08-23,2023-05-07,Completed,2022-06-05,2025-07-16 10:24:43
RES15973,PRJ6096,ปรีดา ชื่นชม,EMP2442,Safety Officer,ควบคุมคุณภาพ,797,898,630,2022-08-23,2023-05-07,Completed,2022-06-05,2025-07-16 10:24:43
RES56940,PRJ6096,สุดา ขยัน,EMP8755,Safety Officer,บำรุงรักษา,419,1148,618,2022-08-23,2023-05-07,Completed,2022-06-05,2025-07-16 10:24:43
RES45844,PRJ6096,สมศักดิ์ รักงาน,EMP5334,Supervisor,บริหาร,1744,786,974,2022-08-23,2023-05-07,Completed,2022-06-05,2025-07-16 10:24:43
RES16929,PRJ6096,สมหญิง ขันที,EMP1142,Quality Control,ก่อสร้าง,1802,959,709,2022-08-23,2023-05-07,On Leave,2022-06-05,2025-07-16 10:24:43
RES26502,PRJ6096,สุธิดา ใสใจ,EMP6980,Supervisor,บำรุงรักษา,1039,1107,1315,2022-08-23,2023-05-07,Active,2022-06-05,2025-07-16 10:24:43
RES83724,PRJ6096,อรพิน เด่น,EMP7223,Project Manager,วิศวกรรม,1758,446,348,2022-08-23,2023-05-07,Active,2022-06-05,2025-07-16 10:24:43
RES43313,PRJ6096,สมชาย สุกใส,EMP3574,Architect,ความปลอดภัย,1964,885,1597,2022-08-23,2023-05-07,Active,2022-06-05,2025-07-16 10:24:43
RES67024,PRJ6096,สมหญิง สุขสม,EMP8112,Project Manager,ควบคุมคุณภาพ,1385,449,1394,2022-08-23,2023-05-07,On Leave,2022-06-05,2025-07-16 10:24:43
RES71437,PRJ6096,สมชาย สุกใส,EMP3348,Quality Control,ก่อสร้าง,667,898,1468,2022-08-23,2023-05-07,Active,2022-06-05,2025-07-16 10:24:43
RES72511,PRJ6096,พรรณี ชาญยุทธ,EMP3037,Quality Control,บริหาร,1597,605,369,2022-08-23,2023-05-07,Completed,2022-06-05,2025-07-16 10:24:43
RES95076,PRJ6096,วิภา มั่นใจ,EMP5868,Supervisor,ความปลอดภัย,270,707,416,2022-08-23,2023-05-07,Completed,2022-06-05,2025-07-16 10:24:43
RES85131,PRJ6096,อรพิน มีสุข,EMP4977,Quality Control,วิศวกรรม,1290,1182,1311,2022-08-23,2023-05-07,Completed,2022-06-05,2025-07-16 10:24:43
RES64282,PRJ6096,ชาคริต แสงทอง,EMP6018,Architect,การเงิน,1317,1094,1601,2022-08-23,2023-05-07,On Leave,2022-06-05,2025-07-16 10:24:43
RES25201,PRJ6096,สุดา สุกใส,EMP4162,Site Engineer,บำรุงรักษา,1943,749,1494,2022-08-23,2023-05-07,On Leave,2022-06-05,2025-07-16 10:24:43
RES96343,PRJ6096,ปิยะ สุกใส,EMP2744,Supervisor,ก่อสร้าง,1917,457,1498,2022-08-23,2023-05-07,Completed,2022-06-05,2025-07-16 10:24:43
RES13102,PRJ6096,สุดา ชาญยุทธ,EMP4418,Quality Control,ก่อสร้าง,1997,1134,893,2022-08-23,2023-05-07,Active,2022-06-05,2025-07-16 10:24:43
RES63563,PRJ6096,ชาคริต มั่งคั่ง,EMP5534,Project Manager,ความปลอดภัย,1095,957,788,2022-08-23,2023-05-07,On Leave,2022-06-05,2025-07-16 10:24:43
RES20586,PRJ2983,สุดา ประสิทธิ์,EMP7189,Supervisor,วิศวกรรม,353,411,132,2023-09-10,2025-08-14,Completed,2023-07-02,2025-07-16 10:24:43
RES27807,PRJ2983,ปิยะ ประสิทธิ์,EMP3653,Project Manager,บำรุงรักษา,163,1490,697,2023-09-10,2025-08-14,On Leave,2023-07-02,2025-07-16 10:24:43
RES54369,PRJ2983,สมศักดิ์ ใสใจ,EMP3780,Foreman,บำรุงรักษา,1453,1020,1104,2023-09-10,2025-08-14,Completed,2023-07-02,2025-07-16 10:24:43
RES45770,PRJ2983,สุดา ชาญยุทธ,EMP4443,Architect,ความปลอดภัย,1777,604,1640,2023-09-10,2025-08-14,Active,2023-07-02,2025-07-16 10:24:43
RES93722,PRJ2983,สุธิดา ชาญยุทธ,EMP3182,Safety Officer,ควบคุมคุณภาพ,1829,1405,956,2023-09-10,2025-08-14,On Leave,2023-07-02,2025-07-16 10:24:43
RES34524,PRJ2983,นิรัชต์ ใสใจ,EMP2961,Project Manager,บริหาร,1334,442,876,2023-09-10,2025-08-14,Active,2023-07-02,2025-07-16 10:24:43
RES67805,PRJ2983,สุดา สุขสม,EMP5218,Supervisor,ความปลอดภัย,1152,1587,1168,2023-09-10,2025-08-14,Completed,2023-07-02,2025-07-16 10:24:43
RES84612,PRJ2983,กิตติ แสงทอง,EMP4548,Safety Officer,วิศวกรรม,1946,899,830,2023-09-10,2025-08-14,Completed,2023-07-02,2025-07-16 10:24:43
RES24601,PRJ2983,สมชาย ใสใจ,EMP3973,Project Manager,ควบคุมคุณภาพ,659,294,1238,2023-09-10,2025-08-14,Completed,2023-07-02,2025-07-16 10:24:43
RES13974,PRJ2983,สมศักดิ์ ใสใจ,EMP1847,Safety Officer,ควบคุมคุณภาพ,604,637,1056,2023-09-10,2025-08-14,Completed,2023-07-02,2025-07-16 10:24:43
RES39849,PRJ2983,วิชาญ มีสุข,EMP8804,Supervisor,ความปลอดภัย,1890,335,1619,2023-09-10,2025-08-14,Completed,2023-07-02,2025-07-16 10:24:43
RES54549,PRJ2983,สมหญิง เก่งกาจ,EMP8436,Architect,บริหาร,1209,1236,405,2023-09-10,2025-08-14,Completed,2023-07-02,2025-07-16 10:24:43
RES12429,PRJ2983,สมชาย ไว้ใจ,EMP1963,Safety Officer,ก่อสร้าง,1264,513,156,2023-09-10,2025-08-14,On Leave,2023-07-02,2025-07-16 10:24:43
RES92346,PRJ2983,ปรีดา สุขสม,EMP3566,Site Engineer,ความปลอดภัย,1491,871,468,2023-09-10,2025-08-14,Active,2023-07-02,2025-07-16 10:24:43
RES94302,PRJ2983,ธนากร มั่นใจ,EMP7775,Project Manager,ก่อสร้าง,1371,640,529,2023-09-10,2025-08-14,Active,2023-07-02,2025-07-16 10:24:43
RES52972,PRJ2983,นงลักษณ์ ไว้ใจ,EMP9455,Safety Officer,การเงิน,1814,395,1042,2023-09-10,2025-08-14,Completed,2023-07-02,2025-07-16 10:24:43
RES91402,PRJ2983,สมชาย ชาญยุทธ,EMP3741,Supervisor,บริหาร,1062,1288,1176,2023-09-10,2025-08-14,On Leave,2023-07-02,2025-07-16 10:24:43
RES66878,PRJ2983,สมชาย ไว้ใจ,EMP5636,Site Engineer,บำรุงรักษา,266,848,124,2023-09-10,2025-08-14,Active,2023-07-02,2025-07-16 10:24:43
RES46657,PRJ2983,วิชาญ สมบูรณ์,EMP1393,Project Manager,บำรุงรักษา,1778,1211,1380,2023-09-10,2025-08-14,On Leave,2023-07-02,2025-07-16 10:24:43
RES95147,PRJ8135,อรพิน ชื่นชม,EMP8939,Architect,การเงิน,1160,1558,1208,2024-07-30,2025-04-02,Completed,2024-06-15,2025-07-16 10:24:43
RES87031,PRJ8135,ธนากร มั่นใจ,EMP2588,Worker,การเงิน,160,248,707,2024-07-30,2025-04-02,On Leave,2024-06-15,2025-07-16 10:24:43
RES67375,PRJ8135,สุดา สมบูรณ์,EMP7403,Quality Control,ความปลอดภัย,1847,1546,905,2024-07-30,2025-04-02,Active,2024-06-15,2025-07-16 10:24:43
RES33328,PRJ8135,วิไล ขันที,EMP6556,Site Engineer,วิศวกรรม,1062,749,1671,2024-07-30,2025-04-02,On Leave,2024-06-15,2025-07-16 10:24:43
RES15159,PRJ8135,พรรณี สมบูรณ์,EMP5430,Architect,บริหาร,425,1556,1510,2024-07-30,2025-04-02,Completed,2024-06-15,2025-07-16 10:24:43
RES29167,PRJ8135,วิชาญ ทรงธรรม,EMP7325,Worker,ควบคุมคุณภาพ,971,765,1338,2024-07-30,2025-04-02,Active,2024-06-15,2025-07-16 10:24:43
RES85234,PRJ8135,พรรณี ใจดี,EMP7975,Quality Control,บำรุงรักษา,1907,685,168,2024-07-30,2025-04-02,Completed,2024-06-15,2025-07-16 10:24:43
RES98969,PRJ8135,ชูใจ ขันที,EMP9368,Architect,การเงิน,1288,1074,654,2024-07-30,2025-04-02,On Leave,2024-06-15,2025-07-16 10:24:43
RES21277,PRJ8135,สมหญิง รักงาน,EMP8155,Safety Officer,ก่อสร้าง,304,1038,693,2024-07-30,2025-04-02,Active,2024-06-15,2025-07-16 10:24:43
RES68667,PRJ8135,นงลักษณ์ สมบูรณ์,EMP8373,Architect,ควบคุมคุณภาพ,1182,1090,1068,2024-07-30,2025-04-02,Active,2024-06-15,2025-07-16 10:24:43
RES30985,PRJ8135,ชาคริต มั่นใจ,EMP4485,Site Engineer,จัดซื้อ,298,704,829,2024-07-30,2025-04-02,On Leave,2024-06-15,2025-07-16 10:24:43
RES88333,PRJ8135,วิไล มีสุข,EMP5238,Supervisor,บำรุงรักษา,1522,1279,129,2024-07-30,2025-04-02,Completed,2024-06-15,2025-07-16 10:24:43
RES10359,PRJ8135,พรรณี เจริญ,EMP8904,Supervisor,จัดซื้อ,1051,865,239,2024-07-30,2025-04-02,On Leave,2024-06-15,2025-07-16 10:24:43
RES68596,PRJ8135,อรพิน รักงาน,EMP3923,Quality Control,ก่อสร้าง,1866,262,1684,2024-07-30,2025-04-02,Active,2024-06-15,2025-07-16 10:24:43
RES30845,PRJ8135,ปรีดา ชาญยุทธ,EMP6608,Safety Officer,วิศวกรรม,1518,448,845,2024-07-30,2025-04-02,Completed,2024-06-15,2025-07-16 10:24:43
RES73408,PRJ8135,สุดา สุขสม,EMP3528,Supervisor,บริหาร,1974,215,1231,2024-07-30,2025-04-02,Completed,2024-06-15,2025-07-16 10:24:43
RES96472,PRJ8135,วิไล มั่นใจ,EMP6716,Site Engineer,การเงิน,1087,639,390,2024-07-30,2025-04-02,On Leave,2024-06-15,2025-07-16 10:24:43
RES33806,PRJ8135,ธนากร รักงาน,EMP7236,Project Manager,บริหาร,774,1348,1205,2024-07-30,2025-04-02,On Leave,2024-06-15,2025-07-16 10:24:43
RES10110,PRJ8135,ธนากร ทรงธรรม,EMP9809,Supervisor,จัดซื้อ,1899,1498,1340,2024-07-30,2025-04-02,Active,2024-06-15,2025-07-16 10:24:43
RES36940,PRJ8135,สมชาย ชาญยุทธ,EMP5401,Site Engineer,ควบคุมคุณภาพ,1579,1464,930,2024-07-30,2025-04-02,Completed,2024-06-15,2025-07-16 10:24:43
RES34778,PRJ8135,ปิยะ มั่นใจ,EMP9447,Architect,จัดซื้อ,1489,1257,646,2024-07-30,2025-04-02,On Leave,2024-06-15,2025-07-16 10:24:43
RES67827,PRJ7209,สมชาย ทรงธรรม,EMP1712,Quality Control,บริหาร,1923,210,1121,2024-08-09,2026-06-13,Completed,2024-05-15,2025-07-16 10:24:43
RES23017,PRJ7209,ชาคริต สมบูรณ์,EMP5055,Safety Officer,บริหาร,922,264,1705,2024-08-09,2026-06-13,Completed,2024-05-15,2025-07-16 10:24:43
RES87496,PRJ7209,นิรัชต์ ทรงธรรม,EMP6060,Worker,ควบคุมคุณภาพ,1651,953,1246,2024-08-09,2026-06-13,Completed,2024-05-15,2025-07-16 10:24:43
RES96549,PRJ7209,กิตติ สมบูรณ์,EMP9253,Safety Officer,จัดซื้อ,318,541,262,2024-08-09,2026-06-13,Completed,2024-05-15,2025-07-16 10:24:43
RES72653,PRJ7209,ปรีดา เด่น,EMP1101,Architect,ความปลอดภัย,1976,927,1127,2024-08-09,2026-06-13,Completed,2024-05-15,2025-07-16 10:24:43
RES25982,PRJ7209,วิไล มีสุข,EMP5759,Safety Officer,ความปลอดภัย,1028,297,661,2024-08-09,2026-06-13,Active,2024-05-15,2025-07-16 10:24:43
RES76309,PRJ7209,อรพิน สมบูรณ์,EMP2040,Worker,วิศวกรรม,1151,1397,1130,2024-08-09,2026-06-13,On Leave,2024-05-15,2025-07-16 10:24:43
RES32691,PRJ7209,อรุณ ชาญยุทธ,EMP5230,Foreman,วิศวกรรม,1112,1456,429,2024-08-09,2026-06-13,Active,2024-05-15,2025-07-16 10:24:43
RES38678,PRJ7209,สมศักดิ์ มั่นใจ,EMP9587,Foreman,วิศวกรรม,569,803,1253,2024-08-09,2026-06-13,Active,2024-05-15,2025-07-16 10:24:43
RES70427,PRJ7209,วิชาญ ชาญยุทธ,EMP3271,Project Manager,ความปลอดภัย,179,719,1147,2024-08-09,2026-06-13,Completed,2024-05-15,2025-07-16 10:24:43
RES56020,PRJ7209,อรุณ สุกใส,EMP8913,Site Engineer,การเงิน,1748,1525,644,2024-08-09,2026-06-13,Active,2024-05-15,2025-07-16 10:24:43
RES70903,PRJ7209,กิตติ รักงาน,EMP1115,Worker,การเงิน,1653,1015,1222,2024-08-09,2026-06-13,On Leave,2024-05-15,2025-07-16 10:24:43
RES40234,PRJ7209,สมศักดิ์ สุขสม,EMP2617,Quality Control,ความปลอดภัย,1865,918,1001,2024-08-09,2026-06-13,On Leave,2024-05-15,2025-07-16 10:24:43
RES74428,PRJ7209,สุธิดา รักงาน,EMP7102,Safety Officer,จัดซื้อ,970,948,920,2024-08-09,2026-06-13,Completed,2024-05-15,2025-07-16 10:24:43
RES61648,PRJ7209,สมหญิง ประสิทธิ์,EMP6780,Foreman,บริหาร,1134,1184,1474,2024-08-09,2026-06-13,On Leave,2024-05-15,2025-07-16 10:24:43
RES93985,PRJ7209,ปิยะ มั่นใจ,EMP8139,Worker,การเงิน,850,816,478,2024-08-09,2026-06-13,Active,2024-05-15,2025-07-16 10:24:43
RES57678,PRJ7209,สมหญิง เด่น,EMP9802,Safety Officer,ก่อสร้าง,1155,1375,1243,2024-08-09,2026-06-13,On Leave,2024-05-15,2025-07-16 10:24:43
RES28820,PRJ7209,สุธิดา ใสใจ,EMP5900,Worker,ก่อสร้าง,1148,501,110,2024-08-09,2026-06-13,Completed,2024-05-15,2025-07-16 10:24:43
RES82615,PRJ7209,อรพิน เจริญ,EMP7785,Foreman,บำรุงรักษา,307,1551,575,2024-08-09,2026-06-13,On Leave,2024-05-15,2025-07-16 10:24:43
RES66596,PRJ7209,ชาคริต เจริญ,EMP2010,Quality Control,บำรุงรักษา,1227,446,725,2024-08-09,2026-06-13,Completed,2024-05-15,2025-07-16 10:24:43
RES66595,PRJ7209,มานี มั่นใจ,EMP1613,Supervisor,ก่อสร้าง,1913,339,626,2024-08-09,2026-06-13,Active,2024-05-15,2025-07-16 10:24:43
RES35425,PRJ7209,นิรัชต์ ประสิทธิ์,EMP4111,Supervisor,ควบคุมคุณภาพ,263,200,261,2024-08-09,2026-06-13,Active,2024-05-15,2025-07-16 10:24:43
RES76625,PRJ1166,ชาคริต มั่งคั่ง,EMP7561,Architect,ความปลอดภัย,1790,1187,1189,2023-07-20,2025-05-09,Completed,2023-06-06,2025-07-16 10:24:43
RES78559,PRJ1166,ปรีดา แสงทอง,EMP7087,Foreman,ความปลอดภัย,852,888,414,2023-07-20,2025-05-09,On Leave,2023-06-06,2025-07-16 10:24:43
RES23676,PRJ1166,ธนากร สุขสม,EMP5529,Supervisor,จัดซื้อ,954,1406,1036,2023-07-20,2025-05-09,Completed,2023-06-06,2025-07-16 10:24:43
RES69614,PRJ1166,วิไล ชาญยุทธ,EMP6199,Site Engineer,บำรุงรักษา,859,1331,1218,2023-07-20,2025-05-09,Active,2023-06-06,2025-07-16 10:24:43
RES75755,PRJ1166,สุธิดา สุขสม,EMP4957,Architect,การเงิน,1481,973,968,2023-07-20,2025-05-09,On Leave,2023-06-06,2025-07-16 10:24:43
RES42432,PRJ1166,มานี ประสิทธิ์,EMP6822,Quality Control,ความปลอดภัย,1034,299,1050,2023-07-20,2025-05-09,On Leave,2023-06-06,2025-07-16 10:24:43
RES28463,PRJ1166,ธนากร รักงาน,EMP1752,Site Engineer,วิศวกรรม,1243,1045,364,2023-07-20,2025-05-09,Completed,2023-06-06,2025-07-16 10:24:43
RES65649,PRJ1166,นงลักษณ์ เด่น,EMP8709,Quality Control,ก่อสร้าง,1912,1372,501,2023-07-20,2025-05-09,Completed,2023-06-06,2025-07-16 10:24:43
RES99653,PRJ1166,ชูใจ เด่น,EMP3250,Quality Control,การเงิน,1791,399,1093,2023-07-20,2025-05-09,On Leave,2023-06-06,2025-07-16 10:24:43
RES35066,PRJ1166,อรุณ ทรงธรรม,EMP1796,Site Engineer,บริหาร,1087,428,1441,2023-07-20,2025-05-09,Completed,2023-06-06,2025-07-16 10:24:43
RES20102,PRJ1166,นงลักษณ์ เจริญ,EMP6125,Foreman,บริหาร,1815,544,1205,2023-07-20,2025-05-09,On Leave,2023-06-06,2025-07-16 10:24:43
RES23219,PRJ6016,ปิยะ ใจดี,EMP6985,Site Engineer,บริหาร,475,1458,661,2024-04-08,2025-03-13,Completed,2024-03-02,2025-07-16 10:24:43
RES60160,PRJ6016,สุดา เด่น,EMP5434,Quality Control,ก่อสร้าง,1647,468,173,2024-04-08,2025-03-13,Active,2024-03-02,2025-07-16 10:24:43
RES54116,PRJ6016,อรุณ ขันที,EMP4556,Supervisor,ควบคุมคุณภาพ,950,1548,822,2024-04-08,2025-03-13,Active,2024-03-02,2025-07-16 10:24:43
RES30402,PRJ6016,พรรณี ชาญยุทธ,EMP3154,Quality Control,ก่อสร้าง,1218,821,592,2024-04-08,2025-03-13,On Leave,2024-03-02,2025-07-16 10:24:43
RES21972,PRJ6016,ชาคริต มั่งคั่ง,EMP4850,Project Manager,บำรุงรักษา,1252,802,741,2024-04-08,2025-03-13,On Leave,2024-03-02,2025-07-16 10:24:43
RES79081,PRJ6016,พรรณี สุขสม,EMP5483,Foreman,บริหาร,1699,449,679,2024-04-08,2025-03-13,On Leave,2024-03-02,2025-07-16 10:24:43
RES34854,PRJ6016,อรพิน เจริญ,EMP8993,Worker,การเงิน,759,189,1656,2024-04-08,2025-03-13,On Leave,2024-03-02,2025-07-16 10:24:43
RES37834,PRJ6016,วิภา เก่งกาจ,EMP9445,Project Manager,บำรุงรักษา,1379,210,386,2024-04-08,2025-03-13,Completed,2024-03-02,2025-07-16 10:24:43
RES10512,PRJ6016,พรรณี ชาญยุทธ,EMP2409,Project Manager,บริหาร,702,1118,1091,2024-04-08,2025-03-13,Active,2024-03-02,2025-07-16 10:24:43
RES83041,PRJ6016,สุดา สมบูรณ์,EMP6382,Supervisor,ก่อสร้าง,1520,1161,1072,2024-04-08,2025-03-13,On Leave,2024-03-02,2025-07-16 10:24:43
RES38916,PRJ6016,ปรีดา ขันที,EMP6809,Architect,ความปลอดภัย,1467,1062,914,2024-04-08,2025-03-13,Active,2024-03-02,2025-07-16 10:24:43
RES26682,PRJ6016,สุธิดา ใสใจ,EMP8795,Supervisor,การเงิน,1046,816,734,2024-04-08,2025-03-13,On Leave,2024-03-02,2025-07-16 10:24:43
RES47761,PRJ6016,สุธิดา ใจดี,EMP3944,Quality Control,จัดซื้อ,368,1036,316,2024-04-08,2025-03-13,Completed,2024-03-02,2025-07-16 10:24:43
RES99566,PRJ6016,วิภา มั่นใจ,EMP4557,Foreman,ความปลอดภัย,1975,527,1047,2024-04-08,2025-03-13,On Leave,2024-03-02,2025-07-16 10:24:43
RES28197,PRJ6016,นิรัชต์ ใสใจ,EMP1964,Site Engineer,ควบคุมคุณภาพ,254,681,1800,2024-04-08,2025-03-13,Active,2024-03-02,2025-07-16 10:24:43
RES42710,PRJ6016,สมศักดิ์ เจริญ,EMP8154,Foreman,บำรุงรักษา,1453,1427,1617,2024-04-08,2025-03-13,On Leave,2024-03-02,2025-07-16 10:24:43
RES94414,PRJ6016,ธนากร ชื่นชม,EMP3964,Worker,บำรุงรักษา,1405,1129,486,2024-04-08,2025-03-13,Active,2024-03-02,2025-07-16 10:24:43
RES84051,PRJ6016,นิรัชต์ มีสุข,EMP1711,Supervisor,บำรุงรักษา,1593,389,1510,2024-04-08,2025-03-13,On Leave,2024-03-02,2025-07-16 10:24:43
RES29403,PRJ6016,สุธิดา ใสใจ,EMP4971,Architect,การเงิน,374,1106,1467,2024-04-08,2025-03-13,Active,2024-03-02,2025-07-16 10:24:43
RES33692,PRJ6016,นิรัชต์ สุขสม,EMP7904,Foreman,ก่อสร้าง,739,228,1546,2024-04-08,2025-03-13,Completed,2024-03-02,2025-07-16 10:24:43
RES95648,PRJ6016,ธนากร ไว้ใจ,EMP2455,Project Manager,บริหาร,1903,725,614,2024-04-08,2025-03-13,Active,2024-03-02,2025-07-16 10:24:43
RES42923,PRJ6016,มานี รักงาน,EMP5375,Worker,ความปลอดภัย,956,590,1786,2024-04-08,2025-03-13,Active,2024-03-02,2025-07-16 10:24:43
RES22177,PRJ2958,ชาคริต มีสุข,EMP3560,Project Manager,บริหาร,1354,1109,1388,2023-01-30,2024-03-18,Active,2022-12-08,2025-07-16 10:24:43
RES67859,PRJ2958,กิตติ ชื่นชม,EMP4915,Architect,ก่อสร้าง,488,1105,1141,2023-01-30,2024-03-18,Active,2022-12-08,2025-07-16 10:24:43
RES92208,PRJ2958,วิไล สุกใส,EMP9935,Architect,บำรุงรักษา,1885,377,215,2023-01-30,2024-03-18,On Leave,2022-12-08,2025-07-16 10:24:43
RES34688,PRJ2958,ชูใจ ใสใจ,EMP4572,Project Manager,บริหาร,597,249,1304,2023-01-30,2024-03-18,Active,2022-12-08,2025-07-16 10:24:43
RES17863,PRJ2958,อรุณ ชาญยุทธ,EMP3302,Architect,จัดซื้อ,1992,1481,1074,2023-01-30,2024-03-18,Completed,2022-12-08,2025-07-16 10:24:43
RES53346,PRJ2958,พรรณี รักงาน,EMP7056,Quality Control,วิศวกรรม,1961,1141,439,2023-01-30,2024-03-18,On Leave,2022-12-08,2025-07-16 10:24:43
RES50509,PRJ2958,สุธิดา มั่งคั่ง,EMP4953,Worker,ความปลอดภัย,1497,1022,1406,2023-01-30,2024-03-18,Active,2022-12-08,2025-07-16 10:24:43
RES34092,PRJ2958,พรรณี รักงาน,EMP6795,Quality Control,ความปลอดภัย,601,293,784,2023-01-30,2024-03-18,Completed,2022-12-08,2025-07-16 10:24:43
RES63846,PRJ2958,มานี แสงทอง,EMP2983,Safety Officer,การเงิน,1683,1173,517,2023-01-30,2024-03-18,Completed,2022-12-08,2025-07-16 10:24:43
RES18910,PRJ2958,วิไล ใสใจ,EMP2773,Safety Officer,จัดซื้อ,1698,1325,1481,2023-01-30,2024-03-18,Completed,2022-12-08,2025-07-16 10:24:43
RES84228,PRJ2958,อรพิน มั่นใจ,EMP7691,Architect,จัดซื้อ,885,185,185,2023-01-30,2024-03-18,On Leave,2022-12-08,2025-07-16 10:24:43
RES39971,PRJ2958,วิภา สุกใส,EMP6157,Foreman,ก่อสร้าง,1725,1326,909,2023-01-30,2024-03-18,On Leave,2022-12-08,2025-07-16 10:24:43
RES77611,PRJ2958,ชาคริต มีสุข,EMP2446,Project Manager,ก่อสร้าง,707,536,361,2023-01-30,2024-03-18,Completed,2022-12-08,2025-07-16 10:24:43
RES44808,PRJ2958,ธนากร ใสใจ,EMP8863,Architect,ควบคุมคุณภาพ,339,1088,1413,2023-01-30,2024-03-18,Active,2022-12-08,2025-07-16 10:24:43
RES73527,PRJ2958,กิตติ ขันที,EMP1738,Worker,วิศวกรรม,620,743,394,2023-01-30,2024-03-18,Completed,2022-12-08,2025-07-16 10:24:43
RES38049,PRJ2958,สมหญิง เก่งกาจ,EMP8731,Project Manager,วิศวกรรม,778,611,1718,2023-01-30,2024-03-18,Completed,2022-12-08,2025-07-16 10:24:43
RES33453,PRJ2958,สมศักดิ์ ประสิทธิ์,EMP3338,Site Engineer,บริหาร,467,1429,1695,2023-01-30,2024-03-18,Active,2022-12-08,2025-07-16 10:24:43
RES93672,PRJ2958,ปิยะ เด่น,EMP4116,Foreman,ก่อสร้าง,890,1403,1406,2023-01-30,2024-03-18,Completed,2022-12-08,2025-07-16 10:24:43
RES21396,PRJ2958,พรรณี มั่นใจ,EMP7457,Foreman,ความปลอดภัย,217,212,1043,2023-01-30,2024-03-18,Completed,2022-12-08,2025-07-16 10:24:43
RES94726,PRJ2958,สมศักดิ์ แสงทอง,EMP4246,Project Manager,บำรุงรักษา,1536,1262,535,2023-01-30,2024-03-18,On Leave,2022-12-08,2025-07-16 10:24:43
RES48542,PRJ2958,ปรีดา รักงาน,EMP8502,Project Manager,บริหาร,1494,1057,1135,2023-01-30,2024-03-18,Active,2022-12-08,2025-07-16 10:24:43
